	contig_id	contig_length	checkv_quality	completeness	contamination	provirus
5816	B4_viral_merged_1422	1879	Medium-quality	57.35	0	No
5817	B4_viral_merged_1423	1877	Medium-quality	72.76	0	No
5818	B4_viral_merged_1424	1874	Medium-quality	78.94	0	No
5819	B4_viral_merged_1425	1871	Low-quality	20.14	0	No
5820	B4_viral_merged_1426	1871	Medium-quality	78.82	0	No
5821	B4_viral_merged_1427	1869	Medium-quality	53.49	0	No
5822	B4_viral_merged_1428	1866	Medium-quality	57.95	0	No
5823	B4_viral_merged_1429	1866	Medium-quality	57.95	0	No
5824	B4_viral_merged_143	14482	High-quality	100	0	No
5825	B4_viral_merged_1430	1865	Complete	100	0	No
5826	B4_viral_merged_1431	1864	Complete	100	0	No
5827	B4_viral_merged_1432	1862	Low-quality	15.74	0	No
5828	B4_viral_merged_1433	1861	Medium-quality	55.95	0	No
5829	B4_viral_merged_1435	1859	Medium-quality	73.15	0	No
5830	B4_viral_merged_1436	1856	Complete	100	0	No
5831	B4_viral_merged_1437	1852	Low-quality	44.5	0	No
5832	B4_viral_merged_1439	1844	Low-quality	49.39	0	No
5833	B4_viral_merged_1440	1843	Low-quality	19.53	0	No
5834	B4_viral_merged_1441	1838	Not-determined	0	0	No
5835	B4_viral_merged_1442	1835	Medium-quality	77.3	0	No
5836	B4_viral_merged_1443	1833	Low-quality	44.05	0	No
5837	B4_viral_merged_1446	1819	Medium-quality	74.93	0	No
5838	B4_viral_merged_1447	1816	Low-quality	47.84	0	No
5839	B4_viral_merged_1450	1809	Complete	100	0	No
5840	B4_viral_merged_1451	1806	Medium-quality	76.08	0	No
5841	B4_viral_merged_1452	1804	Medium-quality	79.59	0	No
5842	B4_viral_merged_1453	1802	Medium-quality	55.96	0	No
5843	B4_viral_merged_1454	1801	Low-quality	48.63	0	No
5844	B4_viral_merged_1455	1798	Complete	100	0	No
5845	B4_viral_merged_1456	1795	Medium-quality	67.98	0	No
5846	B4_viral_merged_1457	1787	Low-quality	42.94	0	No
5847	B4_viral_merged_1458	1786	Low-quality	42.92	0	No
5848	B4_viral_merged_146	14310	Low-quality	17.4	0	No
5849	B4_viral_merged_1460	1776	Medium-quality	74.81	0	No
5850	B4_viral_merged_1461	1775	Medium-quality	55.13	0	No
5851	B4_viral_merged_1462	1770	Medium-quality	68.61	0	No
5852	B4_viral_merged_1463	1770	Medium-quality	72.91	0	No
5853	B4_viral_merged_1464	1757	Medium-quality	68.11	0	No
5854	B4_viral_merged_1467	1748	Medium-quality	67.76	0	No
5855	B4_viral_merged_1468	1747	Medium-quality	67.72	0	No
5856	B4_viral_merged_1469	1739	Medium-quality	52.87	0	No
5857	B4_viral_merged_147	14310	Low-quality	28.6	0	No
5858	B4_viral_merged_1470	1734	Complete	100	0	No
5859	B4_viral_merged_1471	1732	Medium-quality	72.96	0	No
5860	B4_viral_merged_1472	1730	Medium-quality	71.27	0	No
5861	B4_viral_merged_1473	1719	Not-determined	0	0	No
5862	B4_viral_merged_1474	1717	Medium-quality	54.3	0	No
5863	B4_viral_merged_1475	1716	Medium-quality	66.52	0	No
5864	B4_viral_merged_1476	1711	Not-determined	0	0	No
5865	B4_viral_merged_1477	1711	Low-quality	3.33	0	No
5866	B4_viral_merged_1478	1709	Low-quality	45.22	0	No
5867	B4_viral_merged_148	14128	Low-quality	15.05	0	No
5868	B4_viral_merged_1480	1699	Medium-quality	65.86	0	No
5869	B4_viral_merged_1482	1695	Low-quality	44.85	0	No
5870	B4_viral_merged_1483	1691	Medium-quality	71.23	0	No
5871	B4_viral_merged_1485	1681	Medium-quality	70.81	0	No
5872	B4_viral_merged_1487	1677	Medium-quality	63.4	0	No
5873	B4_viral_merged_1488	1677	Not-determined	0	0	No
5874	B4_viral_merged_1489	1677	Medium-quality	53.04	0	No
5875	B4_viral_merged_1491	1673	Medium-quality	64.85	0	No
5876	B4_viral_merged_1492	1672	Low-quality	44.07	0	No
5877	B4_viral_merged_1493	1671	Medium-quality	52.85	0	No
5878	B4_viral_merged_1495	1651	Low-quality	36.55	0	No
5879	B4_viral_merged_1496	1651	Medium-quality	69.55	0	No
5880	B4_viral_merged_1497	1645	Medium-quality	52.02	0	No
5881	B4_viral_merged_1498	1640	Low-quality	44.28	0	No
5882	B4_viral_merged_1499	1627	Low-quality	39.1	0	No
5883	B4_viral_merged_15	53894	Medium-quality	63.09	0	No
5884	B4_viral_merged_150	14089	Low-quality	40.91	0	No
5885	B4_viral_merged_1500	1617	Medium-quality	68.12	0	No
5886	B4_viral_merged_1503	1591	Medium-quality	61.67	0	No
5887	B4_viral_merged_1504	1589	Medium-quality	50.25	0	No
5888	B4_viral_merged_1507	1586	Low-quality	38.11	0	No
5889	B4_viral_merged_1508	1583	Medium-quality	50.06	0	No
5890	B4_viral_merged_151	14001	Low-quality	20.24	0	No
5891	B4_viral_merged_1513	1530	Low-quality	32.54	0	No
5892	B4_viral_merged_1514	1527	Not-determined	0	0	No
5893	B4_viral_merged_1517	1519	Medium-quality	58.88	0	No
5894	B4_viral_merged_1519	1512	Low-quality	36.33	0	No
5895	B4_viral_merged_152	13909	Low-quality	19.69	0	No
5896	B4_viral_merged_1520	1508	Medium-quality	58.46	0	No
5897	B4_viral_merged_1522	1501	Low-quality	36.07	0	No
5898	B4_viral_merged_153	13761	Low-quality	12.22	0	No
5899	B4_viral_merged_155	13650	Low-quality	16.41	0	No
5900	B4_viral_merged_156	13588	Low-quality	28.43	0	No
5901	B4_viral_merged_157	13491	Low-quality	9.4	0	No
5902	B4_viral_merged_16	53330	Medium-quality	60.81	0	No
5903	B4_viral_merged_160	13443	Low-quality	9.52	0	No
5904	B4_viral_merged_161	13343	Low-quality	21.11	0	No
5905	B4_viral_merged_163	13109	High-quality	100	0	No
5906	B4_viral_merged_164	13051	Low-quality	20.71	0	No
5907	B4_viral_merged_165	12845	Low-quality	10.09	0	No
5908	B4_viral_merged_166	12656	Low-quality	8.97	0	No
5909	B4_viral_merged_168	12582	Low-quality	19.2	0	No
5910	B4_viral_merged_169	12505	Low-quality	14.64	0	No
5911	B4_viral_merged_17	53327	High-quality	91.83	0	No
5912	B4_viral_merged_171	12357	Low-quality	47.98	0	No
5913	B4_viral_merged_173	12191	High-quality	100	0	No
5914	B4_viral_merged_174	12176	Low-quality	36.46	0	No
5915	B4_viral_merged_177	12142	Low-quality	15.27	0	No
5916	B4_viral_merged_178	12087	Low-quality	26.96	0	No
5917	B4_viral_merged_179	12069	Low-quality	11.15	0	No
5918	B4_viral_merged_18_1	22530	Medium-quality	55.93	0	Yes
5919	B4_viral_merged_181	12044	Low-quality	8.39	0	No
5920	B4_viral_merged_182	12032	Low-quality	16.94	0	No
5921	B4_viral_merged_183	12010	Low-quality	23.22	0	No
5922	B4_viral_merged_184	11933	Low-quality	29.16	0	No
5923	B4_viral_merged_187	11821	Low-quality	29.29	0	No
5924	B4_viral_merged_189	11790	Low-quality	15.92	0	No
5925	B4_viral_merged_19	48198	High-quality	100	0	No
5926	B4_viral_merged_191	11665	Low-quality	27.76	0	No
5927	B4_viral_merged_193	11597	Low-quality	17.9	0	No
5928	B4_viral_merged_194	11588	Low-quality	4	0	No
5929	B4_viral_merged_195	11581	Complete	100	0	No
5930	B4_viral_merged_196	11405	Low-quality	20.04	0	No
5931	B4_viral_merged_198	11400	Low-quality	11.65	0	No
5932	B4_viral_merged_2	115050	High-quality	100	0	No
5933	B4_viral_merged_20_1	38932	Medium-quality	60.81	0	Yes
5934	B4_viral_merged_201	11322	Low-quality	6.82	0	No
5935	B4_viral_merged_202	11322	Low-quality	26.94	0	No
5936	B4_viral_merged_205	11219	Low-quality	13.2	0	No
5937	B4_viral_merged_206	11198	Low-quality	30.47	0	No
5938	B4_viral_merged_207	11188	Low-quality	21.59	0	No
5939	B4_viral_merged_208	11163	Low-quality	26.56	0	No
5940	B4_viral_merged_209	11115	Low-quality	13.76	0	No
5941	B4_viral_merged_21	48056	Medium-quality	83.5	0	No
5942	B4_viral_merged_211	11035	Low-quality	8.37	0	No
5943	B4_viral_merged_214	10957	Low-quality	19.7	0	No
5944	B4_viral_merged_22	46476	High-quality	94.75	0	No
5945	B4_viral_merged_220	10813	Low-quality	16.87	0	No
5946	B4_viral_merged_221	10806	Low-quality	6.71	0	No
5947	B4_viral_merged_223	10727	Low-quality	20.78	0	No
5948	B4_viral_merged_224	10673	Low-quality	7.52	0	No
5949	B4_viral_merged_226	10641	Low-quality	39.57	0	No
5950	B4_viral_merged_23	45866	Medium-quality	56.04	0	No
5951	B4_viral_merged_230	10551	Low-quality	16.04	0	No
5952	B4_viral_merged_239	10289	Low-quality	24.48	0	No
5953	B4_viral_merged_24	45836	Medium-quality	89.6	0	No
5954	B4_viral_merged_240	10280	Low-quality	12.03	0	No
5955	B4_viral_merged_241	10259	Low-quality	40.26	0	No
5956	B4_viral_merged_242	10149	Low-quality	13.95	0	No
5957	B4_viral_merged_243	10145	Low-quality	24.14	0	No
5958	B4_viral_merged_244	10143	Low-quality	12.62	0	No
5959	B4_viral_merged_246	10073	Low-quality	13.54	0	No
5960	B4_viral_merged_247	10051	Low-quality	39.02	0	No
5961	B4_viral_merged_248	10011	Low-quality	15.09	0	No
5962	B4_viral_merged_249	9994	Low-quality	22.72	0	No
5963	B4_viral_merged_250	9991	Low-quality	18.75	0	No
5964	B4_viral_merged_252	9934	Low-quality	14.22	0	No
5965	B4_viral_merged_253	9910	Low-quality	3.1	0	No
5966	B4_viral_merged_254	9906	Low-quality	18.61	0	No
5967	B4_viral_merged_255	9871	Low-quality	8.29	0	No
5968	B4_viral_merged_256	9861	Low-quality	3.3	0	No
5969	B4_viral_merged_258	9831	High-quality	100	0	No
5970	B4_viral_merged_259	9830	Low-quality	23.39	0	No
5971	B4_viral_merged_26	44650	High-quality	91.76	0	No
5972	B4_viral_merged_262	9776	Low-quality	0.79	0	No
5973	B4_viral_merged_263	9743	High-quality	100	0	No
5974	B4_viral_merged_264	9741	Low-quality	5.28	0	No
5975	B4_viral_merged_267	9680	Low-quality	13.06	0	No
5976	B4_viral_merged_268	9631	Low-quality	8.55	0	No
5977	B4_viral_merged_27	44047	Low-quality	48.33	0	No
5978	B4_viral_merged_271	9557	Low-quality	15.9	0	No
5979	B4_viral_merged_276	9485	Low-quality	17.65	0	No
5980	B4_viral_merged_279	9465	Low-quality	9.31	0	No
5981	B4_viral_merged_28	43923	Medium-quality	87.74	0	No
5982	B4_viral_merged_281	9445	Low-quality	5.65	0	No
5983	B4_viral_merged_282	9418	Low-quality	8.83	0	No
5984	B4_viral_merged_283	9384	Low-quality	17.26	0	No
5985	B4_viral_merged_284	9378	Low-quality	10.16	0	No
5986	B4_viral_merged_285	9376	Low-quality	22.31	0	No
5987	B4_viral_merged_287	9355	Low-quality	4.35	0	No
5988	B4_viral_merged_29	42618	Low-quality	49.89	0	No
5989	B4_viral_merged_290	9295	Low-quality	14.42	0	No
5990	B4_viral_merged_296	9160	Low-quality	6.46	0	No
5991	B4_viral_merged_297	9155	Low-quality	13.26	0	No
5992	B4_viral_merged_298	9141	Low-quality	14.47	0	No
5993	B4_viral_merged_3	99311	High-quality	91.89	0	No
5994	B4_viral_merged_30_1	33979	Medium-quality	84.9	0	Yes
5995	B4_viral_merged_300	9111	Low-quality	5.97	0	No
5996	B4_viral_merged_301	9107	High-quality	100	0	No
5997	B4_viral_merged_303	9067	Low-quality	4.87	0	No
5998	B4_viral_merged_304	9055	Complete	100	0	No
5999	B4_viral_merged_305	9034	Low-quality	15.92	0	No
6000	B4_viral_merged_307	9017	Low-quality	16.86	0	No
6001	B4_viral_merged_308	8965	Low-quality	15.51	0	No
6002	B4_viral_merged_31	39562	Medium-quality	80.79	0	No
6003	B4_viral_merged_310	8932	Low-quality	6.96	0	No
6004	B4_viral_merged_311	8903	Low-quality	14.76	0	No
6005	B4_viral_merged_312	8861	Low-quality	21.08	0	No
6006	B4_viral_merged_314	8856	Low-quality	15.08	0	No
6007	B4_viral_merged_315	8855	High-quality	100	0	No
6008	B4_viral_merged_317	8844	Low-quality	4.74	0	No
6009	B4_viral_merged_32	39125	Medium-quality	74.37	0	No
6010	B4_viral_merged_320	8771	Low-quality	17.03	0	No
6011	B4_viral_merged_321	8744	Low-quality	16.78	0	No
6012	B4_viral_merged_323	8733	Low-quality	20.8	0	No
6013	B4_viral_merged_324	8726	Low-quality	20.93	0	No
6014	B4_viral_merged_325	8703	High-quality	100	0	No
6015	B4_viral_merged_326	8701	Low-quality	26.43	0	No
6016	B4_viral_merged_329	8660	Low-quality	16.53	0	No
6017	B4_viral_merged_33	39004	Medium-quality	64.91	0	No
6018	B4_viral_merged_331	8628	High-quality	100	0	No
6019	B4_viral_merged_333	8613	High-quality	100	0	No
6020	B4_viral_merged_334	8605	Low-quality	18.14	0	No
6021	B4_viral_merged_335	8578	High-quality	100	0	No
6022	B4_viral_merged_336	8531	Low-quality	9.59	0	No
6023	B4_viral_merged_337	8518	Low-quality	14.03	0	No
6024	B4_viral_merged_338	8490	Low-quality	14.74	0	No
6025	B4_viral_merged_339	8409	High-quality	100	0	No
6026	B4_viral_merged_34	38879	Medium-quality	85.9	0	No
6027	B4_viral_merged_340	8397	Low-quality	14.01	0	No
6028	B4_viral_merged_341	8389	High-quality	100	0	No
6029	B4_viral_merged_343	8359	Low-quality	19.37	0	No
6030	B4_viral_merged_346	8351	Complete	100	0	No
6031	B4_viral_merged_35	38858	Low-quality	11.23	0	No
6032	B4_viral_merged_350	8307	Low-quality	12.43	0	No
6033	B4_viral_merged_351	8291	Low-quality	7.58	0	No
6034	B4_viral_merged_356	8274	Low-quality	9.55	0	No
6035	B4_viral_merged_357	8272	Complete	100	0	No
6036	B4_viral_merged_358	8272	Low-quality	14.11	0	No
6037	B4_viral_merged_359	8269	High-quality	100	0	No
6038	B4_viral_merged_36	38510	Medium-quality	85.89	0	No
6039	B4_viral_merged_360	8268	Low-quality	18.32	0	No
6040	B4_viral_merged_363	8136	Low-quality	9.01	0	No
6041	B4_viral_merged_364	8117	High-quality	100	0	No
6042	B4_viral_merged_367_1	6550	Low-quality	7.85	0	Yes
6043	B4_viral_merged_368	8011	Low-quality	3.99	0	No
6044	B4_viral_merged_369	7999	High-quality	100	0	No
6045	B4_viral_merged_37	38348	Low-quality	19.68	0	No
6046	B4_viral_merged_370	7951	Low-quality	8.75	0	No
6047	B4_viral_merged_372	7943	Low-quality	16.91	0	No
6048	B4_viral_merged_373	7926	Low-quality	16.99	0	No
6049	B4_viral_merged_374	7925	Low-quality	18.58	0	No
6050	B4_viral_merged_375	7907	Low-quality	15.42	0	No
6051	B4_viral_merged_376	7906	Low-quality	4.22	0	No
6052	B4_viral_merged_377	7903	Low-quality	6.76	0	No
6053	B4_viral_merged_378	7894	Low-quality	6.78	0	No
6054	B4_viral_merged_38	38315	High-quality	95.69	0	No
6055	B4_viral_merged_380	7878	Low-quality	7.61	0	No
6056	B4_viral_merged_382	7872	Low-quality	13.99	0	No
6057	B4_viral_merged_383	7871	High-quality	100	0	No
6058	B4_viral_merged_385	7830	Low-quality	7.17	0	No
6059	B4_viral_merged_388	7808	High-quality	100	0	No
6060	B4_viral_merged_389	7797	Low-quality	4.35	0	No
6061	B4_viral_merged_390	7760	Low-quality	5.74	0	No
6062	B4_viral_merged_392	7723	Low-quality	9.04	0	No
6063	B4_viral_merged_393	7709	Low-quality	18.34	0	No
6064	B4_viral_merged_394	7709	Low-quality	15.08	0	No
6065	B4_viral_merged_397	7676	Low-quality	1.02	0	No
6066	B4_viral_merged_398	7663	Low-quality	9.48	0	No
6067	B4_viral_merged_4	89566	High-quality	100	0	No
6068	B4_viral_merged_40	36489	Low-quality	40.13	0	No
6069	B4_viral_merged_400	7617	Low-quality	6.3	0	No
6070	B4_viral_merged_401	7613	Low-quality	0.78	0	No
6071	B4_viral_merged_402	7603	Low-quality	4.8	0	No
6072	B4_viral_merged_403	7587	High-quality	100	0	No
6073	B4_viral_merged_406	7533	Low-quality	11.11	0	No
6074	B4_viral_merged_407	7533	Low-quality	8.74	0	No
6075	B4_viral_merged_408	7532	Low-quality	17.39	0	No
6076	B4_viral_merged_409	7530	Low-quality	13.29	0	No
6077	B4_viral_merged_41_1	28727	Low-quality	26.89	0	Yes
6078	B4_viral_merged_410	7529	Low-quality	11.82	0	No
6079	B4_viral_merged_411	7517	Low-quality	8.8	0	No
6080	B4_viral_merged_412	7505	Low-quality	8.01	0	No
6081	B4_viral_merged_416	7460	Low-quality	11.34	0	No
6082	B4_viral_merged_417	7444	Low-quality	9.95	0	No
6083	B4_viral_merged_42	36264	Medium-quality	57.13	0	No
6084	B4_viral_merged_421	7364	Low-quality	4.22	0	No
6085	B4_viral_merged_423	7333	High-quality	100	0	No
6086	B4_viral_merged_425	7330	Low-quality	3.21	0	No
6087	B4_viral_merged_427	7303	High-quality	100	0	No
6088	B4_viral_merged_429	7271	Low-quality	15.63	0	No
6089	B4_viral_merged_43	35534	Low-quality	35.93	0	No
6090	B4_viral_merged_430	7270	Low-quality	10.02	0	No
6091	B4_viral_merged_431	7249	Low-quality	5.9	0	No
6092	B4_viral_merged_432	7244	High-quality	100	0	No
6093	B4_viral_merged_438	7209	Low-quality	6.4	0	No
6094	B4_viral_merged_440	7186	Low-quality	6.4	0	No
6095	B4_viral_merged_442	7178	Low-quality	4.44	0	No
6096	B4_viral_merged_444	7159	Low-quality	20.84	0	No
6097	B4_viral_merged_445	7158	Low-quality	5.09	0	No
6098	B4_viral_merged_446	7147	Low-quality	13.88	0	No
6099	B4_viral_merged_449	7135	Low-quality	3.98	0	No
6100	B4_viral_merged_45	30561	Low-quality	41.45	0	No
6101	B4_viral_merged_450	7127	Low-quality	11.64	0	No
6102	B4_viral_merged_453	7086	High-quality	100	0	No
6103	B4_viral_merged_454	7067	Low-quality	10.75	0	No
6104	B4_viral_merged_458	7044	Low-quality	10.06	0	No
6105	B4_viral_merged_46_1	17917	Low-quality	47.78	0	Yes
6106	B4_viral_merged_461	6991	Low-quality	7.42	0	No
6107	B4_viral_merged_464	6986	Low-quality	3.42	0	No
6108	B4_viral_merged_469	6914	Low-quality	19.77	0	No
6109	B4_viral_merged_47	30052	Low-quality	16.92	0	No
6110	B4_viral_merged_471	6902	High-quality	100	0	No
6111	B4_viral_merged_472	6883	Low-quality	15.32	0	No
6112	B4_viral_merged_476	6853	Low-quality	16.31	0	No
6113	B4_viral_merged_478	6846	Low-quality	4.42	0	No
6114	B4_viral_merged_480	6840	High-quality	100	0	No
6115	B4_viral_merged_481	6835	Low-quality	3.81	0	No
6116	B4_viral_merged_483	6820	Low-quality	6.23	0	No
6117	B4_viral_merged_484	6807	Low-quality	6.12	0	No
6118	B4_viral_merged_485	6806	Low-quality	6.24	0	No
6119	B4_viral_merged_488	6796	Not-determined	0	0	No
6120	B4_viral_merged_49	29180	Low-quality	35.93	0	No
6121	B4_viral_merged_490	6785	Low-quality	21.46	0	No
6122	B4_viral_merged_491	6781	Low-quality	3.8	0	No
6123	B4_viral_merged_5	81626	High-quality	95.56	0	No
6124	B4_viral_merged_50	28359	Medium-quality	77.95	0	No
6125	B4_viral_merged_500	6731	Low-quality	0.61	0	No
6126	B4_viral_merged_502	6719	Low-quality	6.82	0	No
6127	B4_viral_merged_505	6693	Low-quality	3.28	0	No
6128	B4_viral_merged_51	27548	Medium-quality	52.62	0	No
6129	B4_viral_merged_510	6651	Low-quality	41.9	0	No
6130	B4_viral_merged_511	6644	Low-quality	9.33	0	No
6131	B4_viral_merged_512	6642	Low-quality	2.52	0	No
6132	B4_viral_merged_513_1	5784	Low-quality	3.28	0	Yes
6133	B4_viral_merged_514	6629	Low-quality	5.65	0	No
6134	B4_viral_merged_519	6595	Low-quality	10.74	0	No
6135	B4_viral_merged_52	26617	Low-quality	31.38	0	No
6136	B4_viral_merged_520	6554	Low-quality	11.37	0	No
6137	B4_viral_merged_523	6505	Low-quality	18.55	0	No
6138	B4_viral_merged_524	6502	Low-quality	19.47	0	No
6139	B4_viral_merged_526	6493	High-quality	100	0	No
6140	B4_viral_merged_527	6492	High-quality	100	0	No
6141	B4_viral_merged_528	6491	Complete	100	0	No
6142	B4_viral_merged_53	26350	Low-quality	34.91	0	No
6143	B4_viral_merged_533	6467	High-quality	100	0	No
6144	B4_viral_merged_535	6436	Low-quality	4.96	0	No
6145	B4_viral_merged_537	6427	High-quality	100	0	No
6146	B4_viral_merged_538	6425	Complete	100	0	No
6147	B4_viral_merged_539	6425	Low-quality	2.59	0	No
6148	B4_viral_merged_54	26290	Low-quality	48.37	0	No
6149	B4_viral_merged_540	6411	High-quality	100	0	No
6150	B4_viral_merged_542	6398	Low-quality	15.78	0	No
6151	B4_viral_merged_546	6377	High-quality	100	0	No
6152	B4_viral_merged_547	6372	Low-quality	12.16	0	No
6153	B4_viral_merged_55	26272	Low-quality	27.9	0	No
6154	B4_viral_merged_550	6368	Low-quality	18.89	0	No
6155	B4_viral_merged_551	6359	High-quality	100	0	No
6156	B4_viral_merged_555	6312	Not-determined	0	0	No
6157	B4_viral_merged_559	6283	High-quality	100	0	No
6158	B4_viral_merged_560	6282	High-quality	99.75	0	No
6159	B4_viral_merged_561	6244	High-quality	94.11	0	No
6160	B4_viral_merged_563	6231	Low-quality	2.84	0	No
6161	B4_viral_merged_568	6193	Low-quality	8.57	0	No
6162	B4_viral_merged_569	6187	High-quality	100	0	No
6163	B4_viral_merged_570	6187	Low-quality	6.85	0	No
6164	B4_viral_merged_573	6165	Low-quality	5.7	0	No
6165	B4_viral_merged_574	6153	Complete	100	0	No
6166	B4_viral_merged_575	6145	High-quality	100	0	No
6167	B4_viral_merged_576	6145	Low-quality	5.09	0	No
6168	B4_viral_merged_578	6110	High-quality	100	0	No
6169	B4_viral_merged_58	25585	Low-quality	49.47	0	No
6170	B4_viral_merged_581	6100	High-quality	100	0	No
6171	B4_viral_merged_582	6098	Low-quality	5.41	0	No
6172	B4_viral_merged_585	6091	High-quality	100	0	No
6173	B4_viral_merged_586	6089	Low-quality	10.62	0	No
6174	B4_viral_merged_589	6063	Low-quality	10.54	0	No
6175	B4_viral_merged_59	25481	Low-quality	15.81	0	No
6176	B4_viral_merged_590	6061	High-quality	96.5	0	No
6177	B4_viral_merged_592	6060	High-quality	100	0	No
6178	B4_viral_merged_593	6056	Low-quality	7.8	0	No
6179	B4_viral_merged_594	6056	High-quality	97.7	0	No
6180	B4_viral_merged_596	6044	Complete	100	0	No
6181	B4_viral_merged_597	6043	High-quality	100	0	No
6182	B4_viral_merged_598	6039	High-quality	91.74	0	No
6183	B4_viral_merged_599	6012	Complete	100	0	No
6184	B4_viral_merged_6	76815	Complete	100	0	No
6185	B4_viral_merged_60	25454	Low-quality	9.9	0	No
6186	B4_viral_merged_601	6006	Low-quality	11.8	0	No
6187	B4_viral_merged_604	5998	Low-quality	0.54	0	No
6188	B4_viral_merged_606	5991	High-quality	100	0	No
6189	B4_viral_merged_607	5989	Low-quality	6.98	0	No
6190	B4_viral_merged_608	5988	Medium-quality	69.29	0	No
6191	B4_viral_merged_609	5988	Complete	100	0	No
6192	B4_viral_merged_610	5986	Complete	100	0	No
6193	B4_viral_merged_611	5986	High-quality	96.48	0	No
6194	B4_viral_merged_612	5985	Low-quality	6.42	0	No
6195	B4_viral_merged_613	5979	High-quality	100	0	No
6196	B4_viral_merged_615	5958	High-quality	100	0	No
6197	B4_viral_merged_616	5949	Low-quality	5.44	0	No
6198	B4_viral_merged_618	5947	Low-quality	16.17	0	No
6199	B4_viral_merged_619	5942	High-quality	100	0	No
6200	B4_viral_merged_622	5939	Low-quality	8.17	0	No
6201	B4_viral_merged_623	5929	Low-quality	11.72	0	No
6202	B4_viral_merged_626	5922	High-quality	95.67	0	No
6203	B4_viral_merged_627	5921	Medium-quality	75.95	0	No
6204	B4_viral_merged_628	5918	Low-quality	8.85	0	No
6205	B4_viral_merged_629	5918	Low-quality	11.88	0	No
6206	B4_viral_merged_63	24736	Medium-quality	65.34	0	No
6207	B4_viral_merged_634	5867	High-quality	100	0	No
6208	B4_viral_merged_636	5863	Low-quality	9.73	0	No
6209	B4_viral_merged_639	5858	Low-quality	4.3	0	No
6210	B4_viral_merged_64_1	19706	Low-quality	37.61	0	Yes
6211	B4_viral_merged_640	5854	Low-quality	4.01	0	No
6212	B4_viral_merged_643	5833	Complete	100	0	No
6213	B4_viral_merged_645	5824	Low-quality	5.17	0	No
6214	B4_viral_merged_646	5820	Complete	100	0	No
6215	B4_viral_merged_647	5817	Low-quality	2.72	0	No
6216	B4_viral_merged_649	5810	Low-quality	4.16	0	No
6217	B4_viral_merged_65	24309	Low-quality	32.27	0	No
6218	B4_viral_merged_650	5807	High-quality	100	0	No
6219	B4_viral_merged_656	5782	Low-quality	6.36	0	No
6220	B4_viral_merged_657	5779	High-quality	100	0	No
6221	B4_viral_merged_658	5779	High-quality	93.48	0	No
6222	B4_viral_merged_659	5778	High-quality	100	0	No
6223	B4_viral_merged_661	5768	Low-quality	10.6	0	No
6224	B4_viral_merged_664	5760	High-quality	100	0	No
6225	B4_viral_merged_666	5755	Low-quality	7.86	0	No
6226	B4_viral_merged_669	5745	Low-quality	5.55	0	No
6227	B4_viral_merged_67	23987	Low-quality	46.54	0	No
6228	B4_viral_merged_673	5728	Medium-quality	84.78	0	No
6229	B4_viral_merged_674	5727	High-quality	100	0	No
6230	B4_viral_merged_677	5713	Complete	100	0	No
6231	B4_viral_merged_678	5713	Complete	100	0	No
6232	B4_viral_merged_68	23901	Low-quality	36.69	0	No
6233	B4_viral_merged_681	5709	Complete	100	0	No
6234	B4_viral_merged_682	5708	High-quality	99.28	0	No
6235	B4_viral_merged_683	5706	Complete	100	0	No
6236	B4_viral_merged_689	5681	Low-quality	3.81	0	No
6237	B4_viral_merged_69	23686	Low-quality	29.62	0	No
6238	B4_viral_merged_690	5681	Low-quality	11.72	0	No
6239	B4_viral_merged_695	5649	High-quality	98.41	0	No
6240	B4_viral_merged_696	5648	Low-quality	10.9	0	No
6241	B4_viral_merged_697	5648	Low-quality	5.97	0	No
6242	B4_viral_merged_698	5645	Complete	100	0	No
6243	B4_viral_merged_699	5645	High-quality	100	0	No
6244	B4_viral_merged_7	62198	High-quality	100	0	No
6245	B4_viral_merged_70	23603	Low-quality	25.57	0	No
6246	B4_viral_merged_700	5641	Complete	100	0	No
6247	B4_viral_merged_706	5625	Low-quality	11.17	0	No
6248	B4_viral_merged_707	5620	Complete	100	0	No
6249	B4_viral_merged_708	5619	Low-quality	13.25	0	No
6250	B4_viral_merged_709	5615	Low-quality	2.51	0	No
6251	B4_viral_merged_71	23587	Low-quality	14.26	0	No
6252	B4_viral_merged_710	5613	High-quality	100	0	No
6253	B4_viral_merged_711	5607	High-quality	97.47	0	No
6254	B4_viral_merged_712	5605	Low-quality	7.57	0	No
6255	B4_viral_merged_715	5597	Low-quality	7.91	0	No
6256	B4_viral_merged_716	5593	Complete	100	0	No
6257	B4_viral_merged_717	5593	Low-quality	7.58	0	No
6258	B4_viral_merged_718	5589	Low-quality	3.21	0	No
6259	B4_viral_merged_719	5587	High-quality	97.08	0	No
6260	B4_viral_merged_72	23420	Low-quality	37.68	0	No
6261	B4_viral_merged_720	5586	Low-quality	3.42	0	No
6262	B4_viral_merged_721	5581	Complete	100	0	No
6263	B4_viral_merged_722	5581	Low-quality	11.03	0	No
6264	B4_viral_merged_724	5570	Low-quality	1.99	0	No
6265	B4_viral_merged_725	5569	High-quality	100	0	No
6266	B4_viral_merged_726	5567	Low-quality	4.56	0	No
6267	B4_viral_merged_73	23355	Medium-quality	65.94	0	No
6268	B4_viral_merged_730	5548	Low-quality	11.07	0	No
6269	B4_viral_merged_731	5544	High-quality	100	0	No
6270	B4_viral_merged_732	5543	Complete	100	0	No
